Timestamp,PhotoPath
2024-12-10T12:14:41.911154,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121441.jpg
2024-12-10T12:14:42.913318,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121442.jpg
2024-12-10T12:14:43.915371,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121443.jpg
2024-12-10T12:14:44.917737,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121444.jpg
2024-12-10T12:14:45.919878,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121445.jpg
2024-12-10T12:14:46.921964,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121446.jpg
2024-12-10T12:14:47.924413,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121447.jpg
2024-12-10T12:14:48.926432,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121448.jpg
2024-12-10T12:14:49.929537,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121449.jpg
2024-12-10T12:14:50.931891,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121450.jpg
2024-12-10T12:14:51.933896,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121451.jpg
2024-12-10T12:14:52.936460,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121452.jpg
2024-12-10T12:14:53.938862,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121453.jpg
2024-12-10T12:14:54.941191,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121454.jpg
2024-12-10T12:14:55.943710,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121455.jpg
2024-12-10T12:14:56.946108,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121456.jpg
2024-12-10T12:14:57.948736,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121457.jpg
2024-12-10T12:14:58.951521,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121458.jpg
2024-12-10T12:14:59.953600,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121459.jpg
2024-12-10T12:15:00.955715,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121500.jpg
2024-12-10T12:15:01.957756,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121501.jpg
2024-12-10T12:15:02.960662,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121502.jpg
2024-12-10T12:15:03.962793,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121503.jpg
2024-12-10T12:15:04.965491,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121504.jpg
2024-12-10T12:15:05.967661,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121505.jpg
2024-12-10T12:15:06.969730,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121506.jpg
2024-12-10T12:15:07.972358,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121507.jpg
2024-12-10T12:15:08.974487,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121508.jpg
2024-12-10T12:15:09.976582,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121509.jpg
2024-12-10T12:15:10.978696,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121510.jpg
2024-12-10T12:15:11.980801,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121511.jpg
2024-12-10T12:15:12.983911,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121512.jpg
2024-12-10T12:15:13.987866,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121513.jpg
2024-12-10T12:15:14.990367,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121514.jpg
2024-12-10T12:15:15.992526,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121515.jpg
2024-12-10T12:15:16.995706,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121516.jpg
2024-12-10T12:15:17.998447,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121517.jpg
2024-12-10T12:15:19.000785,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121519.jpg
2024-12-10T12:15:20.003626,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121520.jpg
2024-12-10T12:15:21.005954,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121521.jpg
2024-12-10T12:15:22.008152,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121522.jpg
2024-12-10T12:15:23.011278,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121523.jpg
2024-12-10T12:15:24.013502,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121524.jpg
2024-12-10T12:15:25.015986,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121525.jpg
2024-12-10T12:15:26.018971,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121526.jpg
2024-12-10T12:15:27.021827,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121527.jpg
2024-12-10T12:15:28.025326,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121528.jpg
2024-12-10T12:15:29.027666,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121529.jpg
2024-12-10T12:15:30.031234,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121530.jpg
2024-12-10T12:15:31.033415,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121531.jpg
2024-12-10T12:15:32.036034,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121532.jpg
2024-12-10T12:15:33.040705,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121533.jpg
2024-12-10T12:15:34.042805,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121534.jpg
2024-12-10T12:15:35.045083,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121535.jpg
2024-12-10T12:15:36.047244,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121536.jpg
2024-12-10T12:15:37.049335,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121537.jpg
2024-12-10T12:15:38.053856,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121538.jpg
2024-12-10T12:15:39.056449,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121539.jpg
2024-12-10T12:15:40.058646,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121540.jpg
2024-12-10T12:15:41.060702,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121541.jpg
2024-12-10T12:15:42.062933,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121542.jpg
2024-12-10T12:15:43.067907,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121543.jpg
2024-12-10T12:15:44.071106,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121544.jpg
2024-12-10T12:15:45.073486,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121545.jpg
2024-12-10T12:15:46.076082,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121546.jpg
2024-12-10T12:15:47.078254,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121547.jpg
2024-12-10T12:15:48.080498,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121548.jpg
2024-12-10T12:15:49.082590,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121549.jpg
2024-12-10T12:15:50.084864,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121550.jpg
2024-12-10T12:15:51.087156,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121551.jpg
2024-12-10T12:15:52.089357,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121552.jpg
2024-12-10T12:15:53.091841,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121553.jpg
2024-12-10T12:15:54.094199,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121554.jpg
2024-12-10T12:15:55.096931,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121555.jpg
2024-12-10T12:15:56.099976,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121556.jpg
2024-12-10T12:15:57.102145,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121557.jpg
2024-12-10T12:15:58.104395,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121558.jpg
2024-12-10T12:15:59.107411,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121559.jpg
2024-12-10T12:16:00.109660,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121600.jpg
2024-12-10T12:16:01.112036,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121601.jpg
2024-12-10T12:16:02.115007,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121602.jpg
2024-12-10T12:16:03.118452,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121603.jpg
2024-12-10T12:16:04.120520,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121604.jpg
2024-12-10T12:16:05.122645,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121605.jpg
2024-12-10T12:16:06.124753,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121606.jpg
2024-12-10T12:16:07.127203,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121607.jpg
2024-12-10T12:16:08.129333,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121608.jpg
2024-12-10T12:16:09.132226,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121609.jpg
2024-12-10T12:16:10.134297,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121610.jpg
2024-12-10T12:16:11.136728,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121611.jpg
2024-12-10T12:16:12.139694,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121612.jpg
2024-12-10T12:16:13.141781,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121613.jpg
2024-12-10T12:16:14.144464,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121614.jpg
2024-12-10T12:16:15.147742,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121615.jpg
2024-12-10T12:16:16.149922,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121616.jpg
2024-12-10T12:16:17.151941,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121617.jpg
2024-12-10T12:16:18.154159,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121618.jpg
2024-12-10T12:16:19.156393,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121619.jpg
2024-12-10T12:16:20.158507,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121620.jpg
2024-12-10T12:16:21.160664,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121621.jpg
2024-12-10T12:16:22.163021,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121622.jpg
2024-12-10T12:16:23.165250,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121623.jpg
2024-12-10T12:16:24.168044,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121624.jpg
2024-12-10T12:16:25.170440,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121625.jpg
2024-12-10T12:16:26.173438,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121626.jpg
2024-12-10T12:16:27.175978,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121627.jpg
2024-12-10T12:16:28.178272,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121628.jpg
2024-12-10T12:16:29.180300,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121629.jpg
2024-12-10T12:16:30.182384,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121630.jpg
2024-12-10T12:16:31.184864,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121631.jpg
2024-12-10T12:16:32.187432,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121632.jpg
2024-12-10T12:16:33.189875,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121633.jpg
2024-12-10T12:16:34.192322,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121634.jpg
2024-12-10T12:16:35.194625,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121635.jpg
2024-12-10T12:16:36.196896,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121636.jpg
2024-12-10T12:16:37.200102,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121637.jpg
2024-12-10T12:16:38.202316,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121638.jpg
2024-12-10T12:16:39.204603,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121639.jpg
2024-12-10T12:16:40.207298,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121640.jpg
2024-12-10T12:16:41.209537,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121641.jpg
2024-12-10T12:16:42.212412,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121642.jpg
2024-12-10T12:16:43.214492,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121643.jpg
2024-12-10T12:16:44.216543,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121644.jpg
2024-12-10T12:16:45.218940,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121645.jpg
2024-12-10T12:16:46.221786,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121646.jpg
2024-12-10T12:16:47.224189,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121647.jpg
2024-12-10T12:16:48.227202,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121648.jpg
2024-12-10T12:16:49.229391,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121649.jpg
2024-12-10T12:16:50.231550,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121650.jpg
2024-12-10T12:16:51.233699,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121651.jpg
2024-12-10T12:16:52.235881,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121652.jpg
2024-12-10T12:16:53.238749,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121653.jpg
2024-12-10T12:16:54.240939,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121654.jpg
2024-12-10T12:16:55.243074,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121655.jpg
2024-12-10T12:16:56.245330,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121656.jpg
2024-12-10T12:16:57.247636,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121657.jpg
2024-12-10T12:16:58.249873,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121658.jpg
2024-12-10T12:16:59.253373,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121659.jpg
2024-12-10T12:17:00.255585,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121700.jpg
2024-12-10T12:17:01.257656,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121701.jpg
2024-12-10T12:17:02.260126,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121702.jpg
2024-12-10T12:17:03.262266,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121703.jpg
2024-12-10T12:17:04.265674,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121704.jpg
2024-12-10T12:17:05.268532,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121705.jpg
2024-12-10T12:17:06.270685,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121706.jpg
2024-12-10T12:17:07.272891,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121707.jpg
2024-12-10T12:17:08.275289,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121708.jpg
2024-12-10T12:17:09.278492,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121709.jpg
2024-12-10T12:17:10.280546,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121710.jpg
2024-12-10T12:17:11.283294,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121711.jpg
2024-12-10T12:17:12.286167,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121712.jpg
2024-12-10T12:17:13.288410,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121713.jpg
2024-12-10T12:17:14.292210,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121714.jpg
2024-12-10T12:17:15.294880,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121715.jpg
2024-12-10T12:17:16.297365,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121716.jpg
2024-12-10T12:17:17.300002,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121717.jpg
2024-12-10T12:17:18.303351,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121718.jpg
2024-12-10T12:17:19.310787,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121719.jpg
2024-12-10T12:17:20.314320,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121720.jpg
2024-12-10T12:17:21.316731,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121721.jpg
2024-12-10T12:17:22.319480,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121722.jpg
2024-12-10T12:17:23.321862,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121723.jpg
2024-12-10T12:17:24.325637,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121724.jpg
2024-12-10T12:17:25.328892,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121725.jpg
2024-12-10T12:17:26.332148,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121726.jpg
2024-12-10T12:17:27.335030,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121727.jpg
2024-12-10T12:17:28.339732,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121728.jpg
2024-12-10T12:17:29.346232,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121729.jpg
2024-12-10T12:17:30.349240,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121730.jpg
2024-12-10T12:17:31.352610,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121731.jpg
2024-12-10T12:17:32.355305,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121732.jpg
2024-12-10T12:17:33.358193,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121733.jpg
2024-12-10T12:17:34.361603,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121734.jpg
2024-12-10T12:17:35.368189,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121735.jpg
2024-12-10T12:17:36.370858,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121736.jpg
2024-12-10T12:17:37.373505,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121737.jpg
2024-12-10T12:17:38.376663,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121738.jpg
2024-12-10T12:17:39.379280,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121739.jpg
2024-12-10T12:17:40.381846,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121740.jpg
2024-12-10T12:17:41.385225,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121741.jpg
2024-12-10T12:17:42.388471,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121742.jpg
2024-12-10T12:17:43.390794,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121743.jpg
2024-12-10T12:17:44.393239,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121744.jpg
2024-12-10T12:17:45.396385,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121745.jpg
2024-12-10T12:17:46.398984,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121746.jpg
2024-12-10T12:17:47.402429,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121747.jpg
2024-12-10T12:17:48.408866,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121748.jpg
2024-12-10T12:17:49.411245,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121749.jpg
2024-12-10T12:17:50.413591,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121750.jpg
2024-12-10T12:17:51.415965,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121751.jpg
2024-12-10T12:17:52.418386,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121752.jpg
2024-12-10T12:17:53.427860,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121753.jpg
2024-12-10T12:17:54.430359,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121754.jpg
2024-12-10T12:17:55.433801,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121755.jpg
2024-12-10T12:17:56.436249,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121756.jpg
2024-12-10T12:17:57.438746,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121757.jpg
2024-12-10T12:17:58.447108,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121758.jpg
2024-12-10T12:17:59.450670,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121759.jpg
2024-12-10T12:18:00.454397,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121800.jpg
2024-12-10T12:18:01.458205,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121801.jpg
2024-12-10T12:18:02.462012,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121802.jpg
2024-12-10T12:18:03.467547,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121803.jpg
2024-12-10T12:18:04.470828,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121804.jpg
2024-12-10T12:18:05.474005,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121805.jpg
2024-12-10T12:18:06.477420,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121806.jpg
2024-12-10T12:18:07.479706,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121807.jpg
2024-12-10T12:18:08.482116,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121808.jpg
2024-12-10T12:18:09.484749,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121809.jpg
2024-12-10T12:18:10.487042,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121810.jpg
2024-12-10T12:18:11.489384,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121811.jpg
2024-12-10T12:18:12.492814,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121812.jpg
2024-12-10T12:18:13.495135,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121813.jpg
2024-12-10T12:18:14.497637,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121814.jpg
2024-12-10T12:18:15.500202,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121815.jpg
2024-12-10T12:18:16.502576,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121816.jpg
2024-12-10T12:18:17.505612,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121817.jpg
2024-12-10T12:18:18.508706,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121818.jpg
2024-12-10T12:18:19.511124,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121819.jpg
2024-12-10T12:18:20.513768,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121820.jpg
2024-12-10T12:18:21.517079,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121821.jpg
2024-12-10T12:18:22.519389,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121822.jpg
2024-12-10T12:18:23.521699,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121823.jpg
2024-12-10T12:18:24.524807,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121824.jpg
2024-12-10T12:18:25.527152,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121825.jpg
2024-12-10T12:18:26.529942,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121826.jpg
2024-12-10T12:18:27.532330,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121827.jpg
2024-12-10T12:18:28.534853,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121828.jpg
2024-12-10T12:18:29.537303,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121829.jpg
2024-12-10T12:18:30.539872,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121830.jpg
2024-12-10T12:18:31.542372,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121831.jpg
2024-12-10T12:18:32.545054,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121832.jpg
2024-12-10T12:18:33.547538,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121833.jpg
2024-12-10T12:18:34.550124,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121834.jpg
2024-12-10T12:18:35.553532,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121835.jpg
2024-12-10T12:18:36.556051,/home/c106a/Desktop/c106a-project/captured_photos/photo_20241210_121836.jpg
